,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
0,71061410,False,Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 250000, 'to': 300000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-10-12T12:20:14+0300,2022-10-12T12:20:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71061410,,https://api.hh.ru/vacancies/71061410?host=hh.ru,https://api.hh.ru/vacancies/71061410/adv_response?host=hh.ru,https://hh.ru/vacancy/71061410,[],"{'id': '4811161', 'name': 'Patron.', 'url': 'https://api.hh.ru/employers/4811161', 'alternate_url': 'https://hh.ru/employer/4811161', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4000643.png', '240': 'https://hhcdn.ru/employer-logo/4000644.png', 'original': 'https://hhcdn.ru/employer-logo-original/889989.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4811161', 'trusted': True}","{'requirement': 'Хорошую математическую и статистическую подготовку. Знание Machine Learning (Classification, Regression, <highlighttext>Data</highlighttext> scraping, manipulation and visualization). Опыт работы с базами данных. ', 'responsibility': 'Разработка и внедрение аналитических моделей. Формирование прогнозов и выводов на основании данных. Тесное взаимодействие с <highlighttext>аналитиками</highlighttext> и командой разработки.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
1,70165043,False,Data Scientists Middle (Аналитик),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Пресненская набережная', 'building': '12', 'description': None, 'lat': 55.749633, 'lng': 37.537434, 'raw': 'Москва, Пресненская набережная, 12', 'metro': {'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, 'metro_stations': [{'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}], 'id': '11616943'}",,,2022-10-10T15:15:54+0300,2022-10-10T15:15:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70165043,,https://api.hh.ru/vacancies/70165043?host=hh.ru,https://api.hh.ru/vacancies/70165043/adv_response?host=hh.ru,https://hh.ru/vacancy/70165043,[],"{'id': '5021275', 'name': 'НЬЮЭРАМЕДИА', 'url': 'https://api.hh.ru/employers/5021275', 'alternate_url': 'https://hh.ru/employer/5021275', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/5388592.jpeg', '240': 'https://hhcdn.ru/employer-logo/5388593.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/963643.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5021275', 'trusted': True}","{'requirement': 'Общие аналитические навыки, критическое мышление, внимание к деталям, опыт работы с большим количеством информации. - Продвинутый пользователь Excel (Power Query, Power...', 'responsibility': 'Проводить разведочный анализ данных (EDA). - Проводить исследования и аналитические разборы. - Формирование срезов данных для построения отчетов. - Построение моделей данных. - '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
2,70994665,False,ML Team Lead (Team Leader data scientist),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 350000, 'to': 550000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Последний переулок', 'building': '24', 'description': None, 'lat': 55.769783, 'lng': 37.629565, 'raw': 'Москва, Последний переулок, 24', 'metro': {'station_name': 'Сухаревская', 'line_name': 'Калужско-Рижская', 'station_id': '6.137', 'line_id': '6', 'lat': 55.772315, 'lng': 37.63285}, 'metro_stations': [{'station_name': 'Сухаревская', 'line_name': 'Калужско-Рижская', 'station_id': '6.137', 'line_id': '6', 'lat': 55.772315, 'lng': 37.63285}, {'station_name': 'Трубная', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.177', 'line_id': '10', 'lat': 55.76771, 'lng': 37.621926}], 'id': '5236985'}",,,2022-10-10T19:33:00+0300,2022-10-10T19:33:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70994665,,https://api.hh.ru/vacancies/70994665?host=hh.ru,https://api.hh.ru/vacancies/70994665/adv_response?host=hh.ru,https://hh.ru/vacancy/70994665,[],"{'id': '4641329', 'name': 'НСК ЭкоСфера', 'url': 'https://api.hh.ru/employers/4641329', 'alternate_url': 'https://hh.ru/employer/4641329', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/983106.jpeg', '240': 'https://hhcdn.ru/employer-logo/5553245.jpeg', '90': 'https://hhcdn.ru/employer-logo/5553244.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4641329', 'trusted': True}","{'requirement': 'Опыт управления командой DS/ML специалистов. Имеет опыт <highlighttext>аналитика</highlighttext> (интерпретации бизнес-задач в технические и разбиения на подзадачи). ', 'responsibility': 'Основной проект компании - разработка унифицированной платформы для создания, тестирования и непрерывной поставки готовых торговых роботов для биржевой торговли. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
3,71078733,False,Аналитик (Data Science),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Земляной Вал', 'building': '8', 'description': None, 'lat': 55.762206, 'lng': 37.656658, 'raw': 'Москва, улица Земляной Вал, 8', 'metro': {'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, 'metro_stations': [{'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, {'station_name': 'Курская', 'line_name': 'Кольцевая', 'station_id': '5.71', 'line_id': '5', 'lat': 55.758631, 'lng': 37.661059}], 'id': '3057023'}",,,2022-10-12T17:23:02+0300,2022-10-12T17:23:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71078733,,https://api.hh.ru/vacancies/71078733?host=hh.ru,https://api.hh.ru/vacancies/71078733/adv_response?host=hh.ru,https://hh.ru/vacancy/71078733,[],"{'id': '1457854', 'name': 'Займиго МФК', 'url': 'https://api.hh.ru/employers/1457854', 'alternate_url': 'https://hh.ru/employer/1457854', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2114726.png', 'original': 'https://hhcdn.ru/employer-logo-original/418163.png', '240': 'https://hhcdn.ru/employer-logo/2114727.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1457854', 'trusted': True}","{'requirement': 'Серьезную математическую подготовку. Опыт применения методов статистического анализа и моделирования. Опыт работы с алгоритмами машинного обучения. Уверенное знание языка Python...', 'responsibility': '...работы моделей и их валидация. Анализ рисковой отчетности работы компании и подготовка рекомендаций. Участие в проектах внутри команды риск-<highlighttext>аналитиков</highlighttext>.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
4,71038611,False,Data Scientist / Data Analyst,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-11T17:33:09+0300,2022-10-11T17:33:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71038611,,https://api.hh.ru/vacancies/71038611?host=hh.ru,https://api.hh.ru/vacancies/71038611/adv_response?host=hh.ru,https://hh.ru/vacancy/71038611,[],"{'id': '1838', 'name': 'Ventra', 'url': 'https://api.hh.ru/employers/1838', 'alternate_url': 'https://hh.ru/employer/1838', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/934413.png', '240': 'https://hhcdn.ru/employer-logo/4178201.png', '90': 'https://hhcdn.ru/employer-logo/4178200.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1838', 'trusted': True}","{'requirement': 'Законченное высшее математическое образование. Уверенные навыки code review на Python и SQL от 2х лет (sklearn, numpy, pandas, matplotlib). ', 'responsibility': 'Консультирование и решение задач для бизнеса: общение с заказчиком, формализации задач, представления результатов в области предиктивной <highlighttext>аналитики</highlighttext> для ритейла. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
5,71052883,False,Data Scientist (DMAG),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-12T10:03:02+0300,2022-10-12T10:03:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71052883,,https://api.hh.ru/vacancies/71052883?host=hh.ru,https://api.hh.ru/vacancies/71052883/adv_response?host=hh.ru,https://hh.ru/vacancy/71052883,[],"{'id': '1057', 'name': 'Лаборатория Касперского', 'url': 'https://api.hh.ru/employers/1057', 'alternate_url': 'https://hh.ru/employer/1057', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3133061.png', '90': 'https://hhcdn.ru/employer-logo/3133060.png', 'original': 'https://hhcdn.ru/employer-logo-original/672982.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1057', 'trusted': True}","{'requirement': None, 'responsibility': 'Мы разрабатываем методы детектирования от составления обучающей выборки и выявление признаков, до реализации и контроля качества на production системах. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
6,71062359,False,Data Analyst/ Data Scientist в Сеть продаж,"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-12T12:35:24+0300,2022-10-12T12:35:24+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71062359,,https://api.hh.ru/vacancies/71062359?host=hh.ru,https://api.hh.ru/vacancies/71062359/adv_response?host=hh.ru,https://hh.ru/vacancy/71062359,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Знание математической статистики и теории вероятности. Продвинутый SQL (на уровне: подзапросы, группировки, оконные функции, процедуры). Python (pandas, numpy etc.). ', 'responsibility': 'Дивизион управления сетью устройств самообслуживания. Занимаемся развитием бизнеса банкоматов и информационно-платежных терминалов. Сфера влияния нашей команды: Задачи, связанные с...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
7,71058794,False,Data Scientist / Data Analyst,,False,False,"{'id': '88', 'name': 'Казань', 'url': 'https://api.hh.ru/areas/88'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Казань', 'street': 'Спартаковская улица', 'building': '6', 'description': None, 'lat': 55.778866, 'lng': 49.129573, 'raw': 'Казань, Спартаковская улица, 6', 'metro': {'station_name': 'Суконная слобода', 'line_name': 'Центральная', 'station_id': '49.274', 'line_id': '49', 'lat': 55.777094, 'lng': 49.142275}, 'metro_stations': [{'station_name': 'Суконная слобода', 'line_name': 'Центральная', 'station_id': '49.274', 'line_id': '49', 'lat': 55.777094, 'lng': 49.142275}], 'id': '2686617'}",,,2022-10-12T11:37:26+0300,2022-10-12T11:37:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71058794,,https://api.hh.ru/vacancies/71058794?host=hh.ru,https://api.hh.ru/vacancies/71058794/adv_response?host=hh.ru,https://hh.ru/vacancy/71058794,[],"{'id': '3989597', 'name': 'Акселболт Девелопмент', 'url': 'https://api.hh.ru/employers/3989597', 'alternate_url': 'https://hh.ru/employer/3989597', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/915074.jpg', '240': 'https://hhcdn.ru/employer-logo/4100976.jpeg', '90': 'https://hhcdn.ru/employer-logo/4100975.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3989597', 'trusted': True}","{'requirement': 'Продвинутый Python для анализа данных (pandas, matplotlib, scipy). Опыт работы с BI системами (желательно Quicksight). Знание основных моделей машинного обучения. ', 'responsibility': 'Работа с данными: сбор / выгрузка / предобработка / мэтчинг необходимых данных из различных баз (внутренних и внешних). Оптимизация рекламы на основе моделей...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
8,68898421,False,Data scientist/Antifraud analyst,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Савушкина', 'building': '83к3', 'description': None, 'lat': 59.984926, 'lng': 30.250174, 'raw': 'Санкт-Петербург, улица Савушкина, 83к3', 'metro': {'station_name': 'Старая Деревня', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.246', 'line_id': '18', 'lat': 59.989433, 'lng': 30.255163}, 'metro_stations': [{'station_name': 'Старая Деревня', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.246', 'line_id': '18', 'lat': 59.989433, 'lng': 30.255163}], 'id': '363593'}",,,2022-10-10T19:07:23+0300,2022-10-10T19:07:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68898421,,https://api.hh.ru/vacancies/68898421?host=hh.ru,https://api.hh.ru/vacancies/68898421/adv_response?host=hh.ru,https://hh.ru/vacancy/68898421,[],"{'id': '41138', 'name': 'Internest', 'url': 'https://api.hh.ru/employers/41138', 'alternate_url': 'https://hh.ru/employer/41138', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/506353.png', '240': 'https://hhcdn.ru/employer-logo/506354.png', 'original': 'https://hhcdn.ru/employer-logo-original/223413.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41138', 'trusted': True}","{'requirement': 'Linux, Python, bash, etc.. Понимание принципов работы Интернета на уровне http протокола.', 'responsibility': 'Создание дашбордов для внешних и внутренних заказчиков. Прототипирование отчетов для внешних заказчиков (антифрод, постклик/поствью, отчет по видимости рекламы, и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
9,70995598,False,Data Scientist (главный исследователь данных),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': 'Москва, Островная улица, 4', 'metro': None, 'metro_stations': [], 'id': '127769'}",,,2022-10-10T20:20:41+0300,2022-10-10T20:20:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70995598,,https://api.hh.ru/vacancies/70995598?host=hh.ru,https://api.hh.ru/vacancies/70995598/adv_response?host=hh.ru,https://hh.ru/vacancy/70995598,[],"{'id': '1439', 'name': 'ВСК, САО', 'url': 'https://api.hh.ru/employers/1439', 'alternate_url': 'https://hh.ru/employer/1439', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/758408.jpg', '90': 'https://hhcdn.ru/employer-logo/3474589.jpeg', '240': 'https://hhcdn.ru/employer-logo/3474590.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1439', 'trusted': True}","{'requirement': 'Опыт работы от 1 года в <highlighttext>data</highlighttext> science. Опыт работы в финансовом секторе (страховые компании, банки) будет дополнительным преимуществом для...', 'responsibility': 'Подготовка <highlighttext>аналитики</highlighttext> по портфелю компании. Участие в различных проектах компании по широкому кругу задач блока андеррайтинга в рамках своей функциональной...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
10,71024138,False,Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Одесская улица', 'building': '2кА', 'description': None, 'lat': 55.664472, 'lng': 37.599238, 'raw': 'Москва, Одесская улица, 2кА', 'metro': {'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}, 'metro_stations': [{'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}], 'id': '1641165'}",,,2022-10-11T13:04:15+0300,2022-10-11T13:04:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71024138,,https://api.hh.ru/vacancies/71024138?host=hh.ru,https://api.hh.ru/vacancies/71024138/adv_response?host=hh.ru,https://hh.ru/vacancy/71024138,[],"{'id': '72986', 'name': 'Банки.ру', 'url': 'https://api.hh.ru/employers/72986', 'alternate_url': 'https://hh.ru/employer/72986', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3909543.png', '240': 'https://hhcdn.ru/employer-logo/3909544.png', 'original': 'https://hhcdn.ru/employer-logo-original/867167.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=72986', 'trusted': True}","{'requirement': 'Уверенное владение Python и SQL. Знание ML (алгоритмы, метрики) и опыт работы с ML-библиотеками. Знание классических алгоритмов и структур...', 'responsibility': '...hoc <highlighttext>аналитика</highlighttext>, сегментация/кластеризация). Разработка и тестирование новых признаков, интерпретируемых и не интерпретируемых (эмбеддингов). Создание метрик оценки качества <highlighttext>data</highlighttext>-продуктов. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
11,71080262,False,Data Analyst (DA)/Data Engineer(DE),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-12T18:17:52+0300,2022-10-12T18:17:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71080262,,https://api.hh.ru/vacancies/71080262?host=hh.ru,https://api.hh.ru/vacancies/71080262/adv_response?host=hh.ru,https://hh.ru/vacancy/71080262,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Имеешь опыт в роли <highlighttext>Data</highlighttext>-<highlighttext>аналитика</highlighttext>/<highlighttext>Data</highlighttext>-инженера/ML- инженера или разработчика. Необходимы отличные навыки работы с SQL (аналитические функции...', 'responsibility': 'Совместно с <highlighttext>Data</highlighttext> <highlighttext>scientist</highlighttext>-ами и другими <highlighttext>Data</highlighttext> engineer-ами блока Риски, ты будешь внедрять математические модели в работающие процессы. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
12,70417720,False,Senior Data Analyst,"{'id': '3529-3529-data', 'name': 'Сбер. Data Science'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-13T10:00:53+0300,2022-10-13T10:00:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70417720,,https://api.hh.ru/vacancies/70417720?host=hh.ru,https://api.hh.ru/vacancies/70417720/adv_response?host=hh.ru,https://hh.ru/vacancy/70417720,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Знание SQL на уровне написания сложных запросов. Работа в сфере обработки и анализа данных не менее 2-х лет. ', 'responsibility': '...и требований на автоматизацию BI <highlighttext>аналитики</highlighttext> (отдельная команда). Взаимодействие со смежными подразделениями (<highlighttext>Data</highlighttext> Engineers, <highlighttext>Data</highlighttext> <highlighttext>Scientists</highlighttext>, продуктовыми командами) с целью...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
13,70471850,False,Аналитик данных / Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Станиславского', 'building': '21с2', 'description': None, 'lat': 55.745716, 'lng': 37.663539, 'raw': 'Москва, улица Станиславского, 21с2', 'metro': None, 'metro_stations': [], 'id': '5565574'}",,,2022-10-13T14:43:29+0300,2022-10-13T14:43:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70471850,,https://api.hh.ru/vacancies/70471850?host=hh.ru,https://api.hh.ru/vacancies/70471850/adv_response?host=hh.ru,https://hh.ru/vacancy/70471850,[],"{'id': '2942396', 'name': 'СтандартПроект', 'url': 'https://api.hh.ru/employers/2942396', 'alternate_url': 'https://hh.ru/employer/2942396', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/5393160.png', '240': 'https://hhcdn.ru/employer-logo/5393161.png', 'original': 'https://hhcdn.ru/employer-logo-original/964785.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2942396', 'trusted': True}","{'requirement': 'Обязательно: 1. Опыт работы <highlighttext>аналитиком</highlighttext> от 1 года. Ждем от кандидата проактивного подхода к решению задач и критическое восприятие результатов...', 'responsibility': '1. 20% Взаимодействие с заказчиками и подрядчиками (обсуждение аналитических задач). 2. 30% Анализ данных. 3. 30% Разработка аналитических правил для...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
14,70736407,False,Ведущий специалист отдела математического моделирования / Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-13T10:42:43+0300,2022-10-13T10:42:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70736407,,https://api.hh.ru/vacancies/70736407?host=hh.ru,https://api.hh.ru/vacancies/70736407/adv_response?host=hh.ru,https://hh.ru/vacancy/70736407,[],"{'id': '3785152', 'name': 'Eqvanta', 'url': 'https://api.hh.ru/employers/3785152', 'alternate_url': 'https://hh.ru/employer/3785152', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2837759.png', '240': 'https://hhcdn.ru/employer-logo/2837760.png', 'original': 'https://hhcdn.ru/employer-logo-original/599126.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3785152', 'trusted': True}","{'requirement': 'Опыт работы в <highlighttext>data</highlighttext> science от 2х лет. Высшее математическое/техническое образование. Знание и навыки работы с SQL. ', 'responsibility': 'с помощью машинного обучения и углубленной <highlighttext>аналитики</highlighttext>, участие в выработке и оптимизации стратегии взыскания на основании моделей). Анализ эффективности и...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
15,68023052,False,Data scientist (computer vision),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 225000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-10-12T09:25:42+0300,2022-10-12T09:25:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68023052,,https://api.hh.ru/vacancies/68023052?host=hh.ru,https://api.hh.ru/vacancies/68023052/adv_response?host=hh.ru,https://hh.ru/vacancy/68023052,[],"{'id': '99759', 'name': 'Гознак', 'url': 'https://api.hh.ru/employers/99759', 'alternate_url': 'https://hh.ru/employer/99759', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1819218.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/344238.jpg', '240': 'https://hhcdn.ru/employer-logo/1819219.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=99759', 'trusted': True}","{'requirement': 'понимание принципов и алгоритмов классического МL, статистики, прогнозной модели. - уверенно владение: Python, SQL, UNIX Shell. - опыт ведения DS проектов и...', 'responsibility': 'прорабатывать с бизнесом гипотезы, продумывать дизайн, проводить тестирование. - создавать прогнозные модели (многоклассовая классификация, NLP, поиск аномалий и др.). - '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
16,69774676,False,"Data scientist (проект ""Антиспам"")","{'id': 'mailru-15478-od', 'name': 'VK, Одноклассники'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-10T15:35:50+0300,2022-10-10T15:35:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69774676,,https://api.hh.ru/vacancies/69774676?host=hh.ru,https://api.hh.ru/vacancies/69774676/adv_response?host=hh.ru,https://hh.ru/vacancy/69774676,[],"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Обладаешь уверенными навыками программирования на Python и хотя бы в одном статически типизированном языке. Имеешь опыт с DL библиотеками (Pytorch...', 'responsibility': 'Исследование поведенческих паттернов и нахождение зависимостей в данных используя статистические методы анализа. Проведение <highlighttext>аналитики</highlighttext> табличных данных, временных рядов.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
